index,dsp time,sfn,Adjustment value
39471,11473.152088888,9647,-48
39472,11473.182113734,9677,-48
39473,11473.212074639,9707,-48
39474,11473.222110648,9717,-48
39475,11473.237071193,9732,-48
39476,11473.247130144,9742,-49
39477,11473.252141409,9747,-50
39478,11473.262105041,9757,-51
39479,11473.282124434,9777,-51
39480,11473.302099897,9797,-51
39481,11473.322081944,9817,-51
39482,11473.342128806,9837,-51
39483,11473.352113425,9847,-51
39484,11473.362107973,9857,-52
39485,11473.392131584,9887,-52
39486,11473.407124588,9902,-53
39487,11473.447097942,9942,-54
39488,11473.467079320,9962,-55
39489,11473.472091923,9967,-55
39490,11473.492098559,9987,-56
39491,11473.502079526,9997,-57
39492,11473.532072736,10027,-57
39493,11473.542131327,10037,-58
39494,11473.552123456,10047,-58
39495,11473.557120164,10052,-59
39496,11473.567130041,10062,-60
39497,11473.572114351,10067,-61
39498,11473.592057510,10087,-62
39499,11473.602117335,10097,-63
39500,11473.632108899,10127,-63
39501,11473.642113580,10137,-64
39502,11473.652068261,10147,-64
39503,11473.657071296,10152,-64
39504,11473.672128703,10167,-64
39505,11473.692093312,10187,-64
39506,11473.702145576,10197,-64
39507,11473.712115895,10207,-64
39508,11473.727101800,10222,-64
39509,11473.747061985,2,-64
39510,11473.752064763,7,-64
39511,11473.777067644,32,-64
39512,11473.787114814,42,-64
39513,11473.792124845,47,-61
39514,11473.817090586,72,-62
39515,11473.827072067,82,-63
39516,11473.847119650,102,-64
39517,11473.857078600,112,-64
39518,11473.877087294,132,-64
39519,11473.887143724,142,-64
39520,11473.892069032,147,-62
39521,11473.922065946,177,-63
39522,11473.952087911,207,-64
39523,11473.962088940,217,-64
39524,11473.992127263,247,-64
39525,11474.002138580,257,-64
39526,11474.017082767,272,-64
39527,11474.027114814,282,-64
39528,11474.032121553,287,-64
39529,11474.042077572,297,-64
39530,11474.062142335,317,-64
39531,11474.072087500,327,-64
39532,11474.082126697,337,-64
39533,11474.112111059,367,-64
39534,11474.137102417,392,-64
39535,11474.147104115,402,-61
39536,11474.157105246,412,-62
39537,11474.167043981,422,-63
39538,11474.177098353,432,-64
39539,11474.187094855,442,-64
39540,11474.192133179,447,-62
39541,11474.202085905,457,-63
39542,11474.222067026,477,-64
39543,11474.242144135,497,-64
39544,11474.262088837,517,-64
39545,11474.282094753,537,-64
39546,11474.312105452,567,-64
39547,11474.332106738,587,-64
39548,11474.342124279,597,-64
39549,11474.352104783,607,-64
39550,11474.372107716,627,-64
39551,11474.382108024,637,-64
39552,11474.392115997,647,-64
39553,11474.402095421,657,-64
39554,11474.412143621,667,-64
39555,11474.432051954,687,-64
39556,11474.442070473,697,-64
39557,11474.462075360,717,-64
39558,11474.472107304,727,-64
39559,11474.482097993,737,-64
39560,11474.502130606,757,-64
39561,11474.512143724,767,-64
39562,11474.527116460,782,-64
39563,11474.547069804,802,-64
39564,11474.567097325,822,-64
39565,11474.577109825,832,-64
39566,11474.587128137,842,-64
39567,11474.597088065,852,-64
39568,11474.607154681,862,-64
39569,11474.617125514,872,-62
39570,11474.627125051,882,-63
39571,11474.637118364,892,-64
39572,11474.657089043,912,-64
39573,11474.677063271,932,-62
39574,11474.687156121,942,-63
39575,11474.707088786,962,-63
39576,11474.717108590,972,-61
39577,11474.737078549,992,-63
39578,11474.757088683,1012,-64
39579,11474.777105246,1032,-61
39580,11474.787109567,1042,-62
39581,11474.797094393,1052,-63
39582,11474.807096450,1062,-64
39583,11474.817094341,1072,-62
39584,11474.827087705,1082,-63
39585,11474.837088323,1092,-64
39586,11474.847132150,1102,-64
39587,11474.857048611,1112,-64
39588,11474.877095267,1132,-62
39589,11474.887084516,1142,-63
39590,11474.907112448,1162,-64
39591,11474.912084207,1167,-62
39592,11474.922063065,1177,-63
39593,11474.942085493,1197,-64
39594,11474.962113425,1217,-64
39595,11474.982108847,1237,-64
39596,11475.002084516,1257,-64
39597,11475.007126594,1262,-64
39598,11475.017111831,1272,-62
39599,11475.037117232,1292,-63
39600,11475.047124691,1302,-64
39601,11475.057082407,1312,-64
39602,11475.077096090,1332,-62
39603,11475.087158127,1342,-62
39604,11475.097112757,1352,-63
39605,11475.107136831,1362,-64
39606,11475.117098662,1372,-62
39607,11475.127090329,1382,-63
39608,11475.147116306,1402,-64
39609,11475.167113940,1422,-64
39610,11475.177112345,1432,-64
39611,11475.187070833,1442,-64
39612,11475.207090329,1462,-64
39613,11475.217102366,1472,-62
39614,11475.227120061,1482,-63
39615,11475.247103755,1502,-64
39616,11475.257089866,1512,-64
39617,11475.277079320,1532,-62
39618,11475.287119753,1542,-63
39619,11475.297094341,1552,-64
39620,11475.307093004,1562,-64
39621,11475.317084773,1572,-62
39622,11475.327139609,1582,-63
39623,11475.347079063,1602,-64
39624,11475.357136676,1612,-64
39625,11475.367092798,1622,-63
39626,11475.387144135,1642,-64
39627,11475.392106635,1647,-64
39628,11475.402103137,1657,-64
39629,11475.422028086,1677,-64
39630,11475.442085751,1697,-64
39631,11475.482083333,1737,-64
39632,11475.487112654,1742,-64
39633,11475.507076028,1762,-64
39634,11475.512061316,1767,-62
39635,11475.522089094,1777,-63
39636,11475.542078292,1797,-64
39637,11475.562062551,1817,-64
39638,11475.592123559,1847,-64
39639,11475.597085956,1852,-64
39640,11475.607069032,1862,-64
39641,11475.622140020,1877,-64
39642,11475.632076080,1887,-64
39643,11475.642092901,1897,-64
39644,11475.652105812,1907,-64
39645,11475.672082613,1927,-64
39646,11475.682118518,1937,-64
39647,11475.692113580,1947,-64
39648,11475.712079012,1967,-64
39649,11475.722061728,1977,-64
39650,11475.732120833,1987,-64
39651,11475.752084979,2007,-64
39652,11475.762107818,2017,-64
39653,11475.772091152,2027,-64
39654,11475.792064300,2047,-64
39655,11475.802107458,2057,-64
39656,11475.812056944,2067,-64
39657,11475.832104012,2087,-64
39658,11475.842048868,2097,-64
39659,11475.872070936,2127,-64
39660,11475.882100462,2137,-64
39661,11475.912121862,2167,-64
39662,11475.922103292,2177,-64
39663,11475.942118569,2197,-64
39664,11475.952100823,2207,-64
39665,11475.962133796,2217,-64
39666,11475.967090226,2222,-64
39667,11475.987097376,2242,-64
39668,11475.997108899,2252,-62
39669,11476.017051131,2272,-63
39670,11476.027136522,2282,-64
39671,11476.037108076,2292,-64
39672,11476.057085442,2312,-62
39673,11476.077101543,2332,-63
39674,11476.087073868,2342,-64
39675,11476.097063065,2352,-62
39676,11476.107100257,2362,-63
39677,11476.127121502,2382,-64
39678,11476.147067798,2402,-64
39679,11476.157094753,2412,-64
39680,11476.167067232,2422,-64
39681,11476.187115637,2442,-64
39682,11476.207059259,2462,-62
39683,11476.227079526,2482,-63
39684,11476.237087242,2492,-64
39685,11476.247084927,2502,-64
39686,11476.257092026,2512,-62
39687,11476.262087500,2517,-63
39688,11476.272116306,2527,-64
39689,11476.282107664,2537,-64
39690,11476.302116820,2557,-64
39691,11476.312112242,2567,-64
39692,11476.322045267,2577,-64
39693,11476.332081378,2587,-64
39694,11476.352076440,2607,-64
39695,11476.392106995,2647,-64
39696,11476.412089609,2667,-64
39697,11476.432116460,2687,-64
39698,11476.442093775,2697,-64
39699,11476.452096810,2707,-64
39700,11476.462118981,2717,-64
39701,11476.472098353,2727,-64
39702,11476.492137860,2747,-64
39703,11476.507091152,2762,-64
39704,11476.517080709,2772,-64
39705,11476.527085390,2782,-61
39706,11476.547094753,2802,-62
39707,11476.567079218,2822,-63
39708,11476.582137551,2837,-61
39709,11476.602104320,2857,-61
39710,11476.607141615,2862,-62
39711,11476.627113837,2882,-63
39712,11476.632108539,2887,-61
39713,11476.637128909,2892,-62
39714,11476.642112705,2897,-63
39715,11476.647059207,2902,-64
39716,11476.652093878,2907,-64
39717,11476.657092798,2912,-64
39718,11476.662104732,2917,-64
39719,11476.667102520,2922,-64
39720,11476.672113734,2927,-64
39721,11476.677070936,2932,-64
39722,11476.682056018,2937,-62
39723,11476.687102983,2942,-63
39724,11476.692130606,2947,-64
39725,11476.697106481,2952,-64
39726,11476.702110133,2957,-64
39727,11476.707112294,2962,-64
39728,11476.712039917,2967,-64
39729,11476.717111213,2972,-64
39730,11476.722132355,2977,-64
39731,11476.727081275,2982,-64
39732,11476.732091718,2987,-62
39733,11476.737079166,2992,-63
39734,11476.742077880,2997,-64
39735,11476.747101337,3002,-64
39736,11476.752115432,3007,-64
39737,11476.757080761,3012,-64
39738,11476.762123251,3017,-64
39739,11476.767118209,3022,-64
39740,11476.772073713,3027,-64
39741,11476.777130555,3032,-64
39742,11476.782118621,3037,-62
39743,11476.787093930,3042,-62
39744,11476.792129320,3047,-63
39745,11476.797097890,3052,-63
39746,11476.802095679,3057,-63
39747,11476.807117335,3062,-63
39748,11476.812122736,3067,-63
39749,11476.817078806,3072,-63
39750,11476.822073971,3077,-63
39751,11476.827121450,3082,-63
39752,11476.841945370,3097,-60
39753,11476.881944341,3137,-60
39754,11476.892015072,3147,-60
39755,11476.912070113,3167,-60
39756,11476.922103137,3177,-57
39757,11476.932084053,3187,-57
39758,11476.942078497,3197,-57
39759,11476.961921193,3217,-57
39760,11476.972079475,3227,-57
39761,11477.001958744,3257,-57
39762,11477.037088991,3292,-57
39763,11477.041898199,3297,-54
39764,11477.047115432,3302,-54
39765,11477.052039557,3307,-54
39766,11477.057083744,3312,-54
39767,11477.067121090,3322,-54
39768,11477.081944393,3337,-54
39769,11477.121970318,3377,-54
39770,11477.132028446,3387,-54
39771,11477.157089197,3412,-54
39772,11477.161940380,3417,-51
39773,11477.167118055,3422,-51
39774,11477.177056172,3432,-51
39775,11477.187134722,3442,-48
39776,11477.201934413,3457,-48
39777,11477.212042489,3467,-48
39778,11477.241947942,3497,-48
39779,11477.282049228,3537,-48
39780,11477.292089506,3547,-49
39781,11477.302088014,3557,-49
39782,11477.312060699,3567,-49
39783,11477.321941049,3577,-49
39784,11477.361922067,3617,-49
39785,11477.372012808,3627,-49
39786,11477.402107150,3657,-49
39787,11477.412110185,3667,-46
39788,11477.422089917,3677,-46
39789,11477.432056635,3687,-46
39790,11477.441931481,3697,-46
39791,11477.452064711,3707,-46
39792,11477.481963477,3737,-46
39793,11477.521916409,3777,-46
39794,11477.527065072,3782,-46
39795,11477.532070627,3787,-43
39796,11477.537097273,3792,-43
39797,11477.547126337,3802,-43
39798,11477.557084979,3812,-40
39799,11477.561951748,3817,-40
39800,11477.601937808,3857,-40
39801,11477.612043209,3867,-40
39802,11477.641906944,3897,-40
39803,11477.681928137,3937,-40
39804,11477.692050257,3947,-40
39805,11477.721935390,3977,-40
39806,11477.761911676,4017,-40
39807,11477.772065329,4027,-40
39808,11477.801942798,4057,-40
39809,11477.841971810,4097,-40
39810,11477.852039814,4107,-40
39811,11477.881927006,4137,-40
39812,11477.912091100,4167,-40
39813,11477.917093827,4172,-37
39814,11477.922096090,4177,-37
39815,11477.927061985,4182,-37
39816,11477.932112345,4187,-37
39817,11477.937099897,4192,-37
39818,11477.942068621,4197,-34
39819,11477.947142335,4202,-34
39820,11477.961957047,4217,-34
39821,11478.001903086,4257,-34
39822,11478.012063734,4267,-34
39823,11478.037086985,4292,-34
39824,11478.041951388,4297,-31
39825,11478.047104218,4302,-31
39826,11478.081946604,4337,-31
39827,11478.092016872,4347,-31
39828,11478.121918261,4377,-31
39829,11478.157105555,4412,-31
39830,11478.161928034,4417,-28
39831,11478.182041923,4437,-28
39832,11478.187112242,4442,-28
39833,11478.201965123,4457,-29
39834,11478.222090380,4477,-29
39835,11478.227096862,4482,-26
39836,11478.232081841,4487,-27
39837,11478.241919907,4497,-27
39838,11478.262096244,4517,-27
39839,11478.267136368,4522,-24
39840,11478.272064969,4527,-25
39841,11478.282086779,4537,-25
39842,11478.307091409,4562,-25
39843,11478.312066975,4567,-23
39844,11478.317079989,4572,-23
39845,11478.322123662,4577,-24
39846,11478.342105452,4597,-24
39847,11478.362074742,4617,-21
39848,11478.367116203,4622,-22
39849,11478.372079063,4627,-23
39850,11478.377083847,4632,-24
39851,11478.427092798,4682,-24
39852,11478.447119547,4702,-25
39853,11478.452062551,4707,-23
39854,11478.462090997,4717,-24
39855,11478.467110030,4722,-24
39856,11478.477099125,4732,-24
39857,11478.487108230,4742,-25
39858,11478.497108590,4752,-26
39859,11478.507105195,4762,-24
39860,11478.522125360,4777,-25
39861,11478.527124125,4782,-25
39862,11478.547112088,4802,-26
39863,11478.562135802,4817,-27
39864,11478.572076028,4827,-27
39865,11478.582085493,4837,-28
39866,11478.602105041,4857,-28
39867,11478.607116615,4862,-29
39868,11478.627112397,4882,-30
39869,11478.637092438,4892,-31
39870,11478.667102726,4922,-32
39871,11478.687070318,4942,-32
39872,11478.692072633,4947,-33
39873,11478.702091666,4957,-34
39874,11478.732104166,4987,-34
39875,11478.737113631,4992,-35
39876,11478.742109927,4997,-36
39877,11478.747117952,5002,-36
39878,11478.752089043,5007,-37
39879,11478.757084259,5012,-38
39880,11478.762114351,5017,-35
39881,11478.767094238,5022,-36
39882,11478.772096553,5027,-37
39883,11478.777069084,5032,-38
39884,11478.782047119,5037,-39
39885,11478.787058539,5042,-40
39886,11478.792104372,5047,-41
39887,11478.797094032,5052,-42
39888,11478.802109156,5057,-43
39889,11478.807062705,5062,-43
39890,11478.812071296,5067,-41
39891,11478.817099794,5072,-42
39892,11478.822125925,5077,-43
39893,11478.827101234,5082,-43
39894,11478.832088734,5087,-43
39895,11478.837098302,5092,-44
39896,11478.842075308,5097,-45
39897,11478.847061471,5102,-45
39898,11478.857112757,5112,-45
39899,11478.881946965,5137,-42
39900,11478.892095987,5147,-42
39901,11478.921976028,5177,-42
39902,11478.942108076,5197,-42
39903,11478.952095216,5207,-39
39904,11478.962110442,5217,-39
39905,11478.972081327,5227,-39
39906,11479.001960596,5257,-39
39907,11479.041906532,5297,-39
39908,11479.052072170,5307,-39
39909,11479.067085802,5322,-39
39910,11479.077120370,5332,-40
39911,11479.081934310,5337,-37
39912,11479.087107458,5342,-37
39913,11479.097080504,5352,-37
39914,11479.121948611,5377,-37
39915,11479.132082201,5387,-37
39916,11479.161970627,5417,-37
39917,11479.187079783,5442,-37
39918,11479.197116872,5452,-34
39919,11479.201922376,5457,-34
39920,11479.207084825,5462,-34
39921,11479.212086111,5467,-34
39922,11479.217114866,5472,-34
39923,11479.241957818,5497,-31
39924,11479.262077674,5517,-31
39925,11479.267132304,5522,-31
39926,11479.272102366,5527,-29
39927,11479.297104783,5552,-30
39928,11479.302116203,5557,-30
39929,11479.317076697,5572,-30
39930,11479.322094855,5577,-28
39931,11479.342095267,5597,-29
39932,11479.347118415,5602,-29
39933,11479.357077211,5612,-29
39934,11479.362094393,5617,-30
39935,11479.372121862,5627,-30
39936,11479.382154063,5637,-31
39937,11479.387119495,5642,-31
39938,11479.392089506,5647,-32
39939,11479.407137808,5662,-32
39940,11479.422123456,5677,-32
39941,11479.427100771,5682,-32
39942,11479.437096604,5692,-33
39943,11479.442071450,5697,-34
39944,11479.452116975,5707,-35
39945,11479.462153755,5717,-36
39946,11479.472050154,5727,-36
39947,11479.482127520,5737,-37
39948,11479.492123611,5747,-38
39949,11479.497119598,5752,-39
39950,11479.502113683,5757,-40
39951,11479.512119547,5767,-40
39952,11479.522114197,5777,-41
39953,11479.532086419,5787,-42
39954,11479.542106532,5797,-43
39955,11479.562105349,5817,-43
39956,11479.582085956,5837,-44
39957,11479.602122788,5857,-44
39958,11479.612117232,5867,-44
39959,11479.627121296,5882,-45
39960,11479.637065895,5892,-43
39961,11479.657084156,5912,-44
39962,11479.667119238,5922,-45
39963,11479.677064506,5932,-46
39964,11479.697108641,5952,-44
39965,11479.707113991,5962,-45
39966,11479.717110545,5972,-46
39967,11479.737099434,5992,-47
39968,11479.747063837,6002,-48
39969,11479.757060442,6012,-48
39970,11479.767099897,6022,-49
39971,11479.777095061,6032,-50
39972,11479.797093467,6052,-48
39973,11479.802115534,6057,-49
39974,11479.812126646,6067,-49
39975,11479.827118981,6082,-50
39976,11479.837100205,6092,-48
39977,11479.847078189,6102,-49
39978,11479.857111111,6112,-50
39979,11479.877060030,6132,-51
39980,11479.887112551,6142,-49
39981,11479.907116666,6162,-50
39982,11479.912144804,6167,-51
39983,11479.922074691,6177,-52
39984,11479.937073713,6192,-53
39985,11479.947091923,6202,-54
39986,11479.957089300,6212,-55
39987,11479.967056687,6222,-56
39988,11479.977147890,6232,-57
39989,11479.997068364,6252,-55
39990,11480.007074279,6262,-56
39991,11480.027089351,6282,-57
39992,11480.037066100,6292,-55
39993,11480.047143106,6302,-56
39994,11480.057101646,6312,-57
39995,11480.067138425,6322,-58
39996,11480.077073765,6332,-59
39997,11480.087097993,6342,-57
39998,11480.097114300,6352,-58
39999,11480.117109927,6372,-59
40000,11480.127093981,6382,-60
40001,11480.137107818,6392,-58
40002,11480.147092695,6402,-59
40003,11480.167071039,6422,-60
40004,11480.187086676,6442,-61
40005,11480.197087962,6452,-62
40006,11480.207066306,6462,-63
40007,11480.227073353,6482,-64
40008,11480.247116358,6502,-62
40009,11480.257072273,6512,-63
40010,11480.267063734,6522,-63
40011,11480.287120113,6542,-64
40012,11480.307134670,6562,-64
40013,11480.317104372,6572,-64
40014,11480.327066615,6582,-64
40015,11480.337107098,6592,-62
40016,11480.347069238,6602,-63
40017,11480.357092386,6612,-64
40018,11480.367120164,6622,-64
40019,11480.377092644,6632,-64
40020,11480.397115072,6652,-62
40021,11480.417102057,6672,-63
40022,11480.427088271,6682,-63
40023,11480.447070010,6702,-61
40024,11480.457101080,6712,-62
40025,11480.467079423,6722,-62
40026,11480.487085493,6742,-63
40027,11480.507086419,6762,-64
40028,11480.517075977,6772,-64
40029,11480.522109207,6777,-64
40030,11480.532122839,6787,-64
40031,11480.552098148,6807,-64
40032,11480.562119598,6817,-64
40033,11480.572132098,6827,-64
40034,11480.592096862,6847,-64
40035,11480.602158590,6857,-64
40036,11480.612065483,6867,-64
40037,11480.632101286,6887,-64
40038,11480.672100308,6927,-64
40039,11480.692143004,6947,-64
40040,11480.712113786,6967,-64
40041,11480.722110390,6977,-64
40042,11480.732076286,6987,-64
40043,11480.742102057,6997,-64
40044,11480.762098508,7017,-64
40045,11480.782098559,7037,-64
40046,11480.787142283,7042,-64
40047,11480.797082458,7052,-64
