index,dsp time,sfn,TX PWR value
10576,11120.241911934,4897,-151
10577,11120.252000360,4907,-151
10578,11120.282021759,4937,-147
10579,11120.292042952,4947,-148
10580,11120.302094238,4957,-148
10581,11120.312083333,4967,-145
10582,11120.321936008,4977,-145
10583,11120.332072479,4987,-145
10584,11120.361941563,5017,-145
10585,11120.402105349,5057,-141
10586,11120.412084362,5067,-142
10587,11120.422111676,5077,-142
10588,11120.432059053,5087,-142
10589,11120.441913528,5097,-142
10590,11120.481924125,5137,-142
10591,11120.492000360,5147,-142
10592,11120.521910339,5177,-142
10593,11120.527069753,5182,-139
10594,11120.537092078,5192,-139
10595,11120.547088323,5202,-136
10596,11120.557050257,5212,-136
10597,11120.561908847,5217,-136
10598,11120.572064814,5227,-136
10599,11120.577075462,5232,-135
10600,11120.587065946,5242,-135
10601,11120.597059619,5252,-132
10602,11120.601902829,5257,-133
10603,11120.607065174,5262,-132
10604,11120.641883847,5297,-133
10605,11120.652087757,5307,-133
10606,11120.681905864,5337,-133
10607,11120.697048199,5352,-130
10608,11120.707045216,5362,-130
10609,11120.717065895,5372,-130
10610,11120.721917798,5377,-130
10611,11120.727074742,5382,-127
10612,11120.732020884,5387,-127
10613,11120.761882818,5417,-127
10614,11120.801947530,5457,-127
10615,11120.812060339,5467,-127
10616,11120.822075360,5477,-128
10617,11120.832088631,5487,-128
10618,11120.842057047,5497,-127
10619,11120.852139403,5507,-129
10620,11120.881878703,5537,-129
10621,11120.892085030,5547,-129
10622,11120.921923302,5577,-129
10623,11120.942028395,5597,-126
10624,11120.952099434,5607,-126
10625,11120.962096604,5617,-125
10626,11120.972021810,5627,-126
10627,11121.001892283,5657,-126
10628,11121.041924794,5697,-126
10629,11121.052083179,5707,-126
10630,11121.067124382,5722,-123
10631,11121.081917489,5737,-123
10632,11121.121875000,5777,-123
10633,11121.132057818,5787,-123
10634,11121.161927674,5817,-123
10635,11121.187056224,5842,-120
10636,11121.201933539,5857,-120
10637,11121.222060082,5877,-120
10638,11121.242045884,5897,-116
10639,11121.272093724,5927,-117
10640,11121.282103960,5937,-117
10641,11121.292058127,5947,-118
10642,11121.321935236,5977,-118
10643,11121.342073765,5997,-115
10644,11121.362089300,6017,-111
10645,11121.367082407,6022,-112
10646,11121.372055864,6027,-113
10647,11121.401921141,6057,-113
10648,11121.432068621,6087,-110
10649,11121.442093775,6097,-110
10650,11121.447083384,6102,-111
10651,11121.452034156,6107,-112
10652,11121.457063683,6112,-112
10653,11121.481890380,6137,-113
10654,11121.522077417,6177,-113
10655,11121.527061162,6182,-114
10656,11121.532058024,6187,-115
10657,11121.572023971,6227,-115
10658,11121.582100000,6237,-115
10659,11121.587058847,6242,-115
10660,11121.597081018,6252,-115
10661,11121.612043621,6267,-116
10662,11121.622080349,6277,-112
10663,11121.632063117,6287,-112
10664,11121.642072479,6297,-113
10665,11121.652055092,6307,-113
10666,11121.672108230,6327,-114
10667,11121.682080606,6337,-114
10668,11121.702075720,6357,-114
10669,11121.722080967,6377,-114
10670,11121.727064711,6382,-115
10671,11121.742057921,6397,-115
10672,11121.747077932,6402,-115
10673,11121.767063991,6422,-113
10674,11121.772058641,6427,-114
10675,11121.782032355,6437,-113
10676,11121.787045936,6442,-114
10677,11121.792058796,6447,-115
10678,11121.797094753,6452,-116
10679,11121.802097890,6457,-116
10680,11121.807101851,6462,-117
10681,11121.832051440,6487,-115
10682,11121.842011213,6497,-115
10683,11121.847082716,6502,-115
10684,11121.852052726,6507,-117
10685,11121.857103189,6512,-116
10686,11121.862103240,6517,-117
10687,11121.867083539,6522,-115
10688,11121.872038631,6527,-116
10689,11121.881947170,6537,-117
10690,11121.917086111,6572,-114
10691,11121.922088168,6577,-114
10692,11121.927072119,6582,-115
10693,11121.932096604,6587,-116
10694,11121.937034722,6592,-116
10695,11121.942125771,6597,-116
10696,11121.947076183,6602,-117
10697,11121.952077932,6607,-117
10698,11121.957033127,6612,-118
10699,11121.962051594,6617,-118
10700,11122.002085493,6657,-115
10701,11122.017070267,6672,-113
10702,11122.022020781,6677,-113
10703,11122.027075668,6682,-113
10704,11122.032101903,6687,-114
10705,11122.037047222,6692,-114
10706,11122.042058281,6697,-115
10707,11122.047099794,6702,-116
10708,11122.057042335,6712,-117
10709,11122.082057818,6737,-117
10710,11122.087047582,6742,-118
10711,11122.092083487,6747,-119
10712,11122.097053240,6752,-119
10713,11122.102075720,6757,-119
10714,11122.107097479,6762,-120
10715,11122.112060545,6767,-121
10716,11122.117073868,6772,-119
10717,11122.122079783,6777,-120
10718,11122.172000668,6827,-121
10719,11122.177052160,6832,-121
10720,11122.192084156,6847,-120
10721,11122.197056018,6852,-121
10722,11122.202067849,6857,-121
10723,11122.207084567,6862,-122
10724,11122.217072479,6872,-119
10725,11122.222057921,6877,-120
10726,11122.227109259,6882,-121
10727,11122.232046090,6887,-121
10728,11122.242065586,6897,-122
10729,11122.247062345,6902,-123
10730,11122.252039300,6907,-124
10731,11122.272075205,6927,-124
10732,11122.282067335,6937,-124
10733,11122.297081327,6952,-125
10734,11122.302094032,6957,-125
10735,11122.307077880,6962,-126
10736,11122.312083950,6967,-127
10737,11122.317067489,6972,-125
10738,11122.322066409,6977,-126
10739,11122.327077932,6982,-127
10740,11122.337057561,6992,-128
10741,11122.347088323,7002,-129
10742,11122.367096450,7022,-127
10743,11122.377114146,7032,-128
10744,11122.387057304,7042,-128
10745,11122.407097942,7062,-129
10746,11122.417030504,7072,-127
10747,11122.427087242,7082,-128
10748,11122.447076234,7102,-129
10749,11122.452082664,7107,-130
10750,11122.457059053,7112,-131
10751,11122.462057510,7117,-132
10752,11122.467050874,7122,-130
10753,11122.472057304,7127,-131
10754,11122.477049897,7132,-132
10755,11122.482091615,7137,-133
10756,11122.487064506,7142,-134
10757,11122.492097067,7147,-136
10758,11122.497070576,7152,-136
10759,11122.502049742,7157,-136
10760,11122.507108487,7162,-137
10761,11122.512049279,7167,-138
10762,11122.517025720,7172,-136
10763,11122.522071399,7177,-136
10764,11122.527041769,7182,-137
10765,11122.532088786,7187,-138
10766,11122.537081481,7192,-138
10767,11122.542079115,7197,-139
10768,11122.547089300,7202,-139
10769,11122.552085236,7207,-139
10770,11122.557071656,7212,-139
10771,11122.562022479,7217,-139
10772,11122.572029372,7227,-140
10773,11122.601911779,7257,-140
10774,11122.641935236,7297,-140
10775,11122.651996502,7307,-137
10776,11122.662058693,7317,-137
10777,11122.672077880,7327,-137
10778,11122.682061522,7337,-136
10779,11122.721896759,7377,-137
10780,11122.732037962,7387,-137
10781,11122.761914969,7417,-137
10782,11122.777043827,7432,-134
10783,11122.787093827,7442,-134
10784,11122.797059670,7452,-131
10785,11122.801902366,7457,-131
10786,11122.807098919,7462,-131
10787,11122.812056790,7467,-131
10788,11122.841927983,7497,-131
10789,11122.881909516,7537,-131
10790,11122.892013374,7547,-131
10791,11122.897033950,7552,-128
10792,11122.906993467,7562,-128
10793,11122.917107818,7572,-128
10794,11122.921882818,7577,-128
10795,11122.927048868,7582,-125
10796,11122.961898919,7617,-125
10797,11122.972051491,7627,-125
10798,11123.001901440,7657,-125
10799,11123.022064660,7677,-122
10800,11123.032086574,7687,-122
10801,11123.041913580,7697,-122
10802,11123.072056018,7727,-119
10803,11123.077078343,7732,-119
10804,11123.082119547,7737,-119
10805,11123.087103086,7742,-120
10806,11123.097060853,7752,-121
10807,11123.107061471,7762,-122
10808,11123.117094290,7772,-119
10809,11123.157038786,7812,-120
10810,11123.192032767,7847,-117
10811,11123.202073302,7857,-118
10812,11123.207085442,7862,-119
10813,11123.242084002,7897,-120
10814,11123.247086574,7902,-120
10815,11123.257053189,7912,-121
10816,11123.262045524,7917,-122
10817,11123.267063580,7922,-121
10818,11123.281880709,7937,-122
10819,11123.312049125,7967,-119
10820,11123.322084362,7977,-119
10821,11123.332073559,7987,-116
10822,11123.337082150,7992,-117
10823,11123.342043261,7997,-118
10824,11123.361906378,8017,-118
10825,11123.392095987,8047,-115
10826,11123.402076748,8057,-115
10827,11123.407109722,8062,-116
10828,11123.412030041,8067,-116
10829,11123.417053343,8072,-116
10830,11123.441925102,8097,-117
10831,11123.477056944,8132,-114
10832,11123.482091615,8137,-114
10833,11123.487060853,8142,-115
10834,11123.497031944,8152,-115
10835,11123.502077314,8157,-115
10836,11123.521902057,8177,-116
10837,11123.557062242,8212,-113
10838,11123.562071862,8217,-112
10839,11123.567077932,8222,-113
10840,11123.572046193,8227,-114
10841,11123.577051697,8232,-115
10842,11123.582053034,8237,-115
10843,11123.601894341,8257,-116
10844,11123.642058899,8297,-116
10845,11123.647060442,8302,-116
10846,11123.657054835,8312,-116
10847,11123.667126800,8322,-116
10848,11123.672086934,8327,-117
10849,11123.682097016,8337,-116
10850,11123.697091666,8352,-117
10851,11123.727089557,8382,-118
10852,11123.732041255,8387,-119
10853,11123.742069598,8397,-116
10854,11123.747076491,8402,-117
10855,11123.752054218,8407,-117
10856,11123.761883076,8417,-118
10857,11123.797054423,8452,-115
10858,11123.802092952,8457,-115
10859,11123.807046862,8462,-115
10860,11123.817055349,8472,-116
10861,11123.822049125,8477,-117
10862,11123.827075000,8482,-117
10863,11123.842095730,8497,-114
10864,11123.847072376,8502,-115
10865,11123.882076903,8537,-115
10866,11123.887060339,8542,-116
10867,11123.897089609,8552,-113
10868,11123.902076903,8557,-113
10869,11123.907133076,8562,-114
10870,11123.912064557,8567,-114
10871,11123.921915637,8577,-115
10872,11123.962075668,8617,-115
10873,11123.967099434,8622,-116
10874,11123.977073148,8632,-116
10875,11123.982032047,8637,-117
10876,11123.987055349,8642,-115
10877,11123.992048559,8647,-115
10878,11124.001905709,8657,-116
10879,11124.047040586,8702,-115
10880,11124.052064043,8707,-116
10881,11124.057038477,8712,-115
10882,11124.062046502,8717,-115
10883,11124.067070370,8722,-116
10884,11124.072075720,8727,-117
10885,11124.077061368,8732,-118
10886,11124.081909002,8737,-119
10887,11124.122056172,8777,-119
10888,11124.132056275,8787,-119
10889,11124.137077160,8792,-116
10890,11124.142068569,8797,-116
10891,11124.147080761,8802,-116
10892,11124.152048816,8807,-116
10893,11124.157077314,8812,-116
10894,11124.161911368,8817,-117
10895,11124.197059670,8852,-114
10896,11124.202109104,8857,-114
10897,11124.207085699,8862,-114
10898,11124.217027880,8872,-115
10899,11124.222064814,8877,-115
10900,11124.227089146,8882,-116
10901,11124.232100720,8887,-116
10902,11124.242072067,8897,-117
10903,11124.247056224,8902,-118
10904,11124.282086213,8937,-119
10905,11124.287079835,8942,-120
10906,11124.292060545,8947,-117
10907,11124.297069444,8952,-118
10908,11124.302040226,8957,-119
10909,11124.307117592,8962,-120
10910,11124.312098662,8967,-120
10911,11124.321923765,8977,-121
10912,11124.362044701,9017,-121
10913,11124.392073611,9047,-122
10914,11124.397049176,9052,-122
10915,11124.402077211,9057,-123
10916,11124.407096141,9062,-124
10917,11124.417068364,9072,-122
10918,11124.427063888,9082,-123
10919,11124.437081738,9092,-123
10920,11124.442084259,9097,-124
10921,11124.452033796,9107,-124
10922,11124.462063786,9117,-124
10923,11124.472041358,9127,-121
10924,11124.482052160,9137,-121
10925,11124.492052006,9147,-122
10926,11124.502052057,9157,-121
10927,11124.512041049,9167,-122
10928,11124.522066563,9177,-123
10929,11124.532040329,9187,-124
10930,11124.542071553,9197,-124
10931,11124.567061779,9222,-121
10932,11124.572041975,9227,-123
10933,11124.577081327,9232,-123
10934,11124.582101697,9237,-123
10935,11124.587060596,9242,-124
10936,11124.592087808,9247,-125
10937,11124.597069547,9252,-126
10938,11124.601902109,9257,-127
10939,11124.607078960,9262,-126
10940,11124.612117078,9267,-127
10941,11124.641928909,9297,-128
10942,11124.652008281,9307,-128
10943,11124.681919907,9337,-128
10944,11124.722036213,9377,-128
10945,11124.732105812,9387,-129
10946,11124.742124794,9397,-128
10947,11124.752050565,9407,-128
10948,11124.761950720,9417,-129
10949,11124.801966409,9457,-129
10950,11124.812007716,9467,-129
10951,11124.842035751,9497,-125
10952,11124.872051800,9527,-123
10953,11124.882111831,9537,-122
10954,11124.887097273,9542,-122
10955,11124.892105144,9547,-124
10956,11124.897066152,9552,-124
10957,11124.902066923,9557,-125
10958,11124.907071553,9562,-126
10959,11124.912114917,9567,-127
10960,11124.917063528,9572,-125
10961,11124.922101234,9577,-126
10962,11124.927055195,9582,-127
10963,11124.932049125,9587,-128
10964,11124.937050411,9592,-129
10965,11124.942075257,9597,-129
10966,11124.947082921,9602,-130
10967,11124.952104372,9607,-131
10968,11124.962111676,9617,-131
10969,11124.972064403,9627,-129
10970,11125.001921399,9657,-129
10971,11125.041911316,9697,-129
10972,11125.052035442,9707,-129
10973,11125.057075720,9712,-125
10974,11125.081885751,9737,-126
10975,11125.121905555,9777,-126
10976,11125.132046965,9787,-126
10977,11125.161941203,9817,-126
10978,11125.182072119,9837,-122
10979,11125.201904886,9857,-123
10980,11125.212079320,9867,-123
10981,11125.241922119,9897,-123
10982,11125.281902572,9937,-123
10983,11125.372101234,10027,-120
10984,11125.377093158,10032,-120
10985,11125.382055812,10037,-121
10986,11125.387055555,10042,-122
10987,11125.392076234,10047,-123
10988,11125.397086162,10052,-124
10989,11125.402072993,10057,-125
10990,11125.407076954,10062,-123
10991,11125.412062808,10067,-123
10992,11125.417061779,10072,-123
10993,11125.427090123,10082,-123
10994,11125.432106893,10087,-123
10995,11125.441913786,10097,-124
10996,11125.452048611,10107,-124
10997,11125.481921399,10137,-124
10998,11125.521945113,10177,-124
10999,11125.532025000,10187,-121
11000,11125.561899794,10217,-121
11001,11125.601908847,17,-121
11002,11125.637038065,52,-117
11003,11125.642073148,57,-117
11004,11125.647053549,62,-117
11005,11125.657094701,72,-118
11006,11125.662115123,77,-119
11007,11125.667093106,82,-120
11008,11125.672124279,87,-121
11009,11125.677054423,92,-121
11010,11125.682068981,97,-122
11011,11125.687092644,102,-123
11012,11125.697050514,112,-123
11013,11125.722110133,137,-123
11014,11125.727052469,142,-123
11015,11125.737103497,152,-123
11016,11125.742068672,157,-123
11017,11125.747066563,162,-124
11018,11125.752083127,167,-125
11019,11125.757076800,172,-126
11020,11125.762072736,177,-127
11021,11125.767100514,182,-128
11022,11125.772053034,187,-130
11023,11125.777088117,192,-127
11024,11125.782053395,197,-128
11025,11125.787096141,202,-129
11026,11125.792064866,207,-130
11027,11125.797126286,212,-131
11028,11125.802064043,217,-132
11029,11125.807092129,222,-132
11030,11125.812083436,227,-132
11031,11125.817081172,232,-133
11032,11125.822067849,237,-133
11033,11125.827110339,242,-130
11034,11125.832058693,247,-131
11035,11125.837088014,252,-130
11036,11125.842101903,257,-130
11037,11125.852039866,267,-131
11038,11125.881928858,297,-131
11039,11125.921908693,337,-131
11040,11125.927103806,342,-132
11041,11125.932052932,347,-132
11042,11125.937078446,352,-132
11043,11125.947108333,362,-132
11044,11125.957079372,372,-129
11045,11125.961938786,377,-129
11046,11126.001898508,417,-129
11047,11126.012035493,427,-129
11048,11126.041887139,457,-129
11049,11126.047085699,462,-126
11050,11126.081922530,497,-126
11051,11126.092030967,507,-126
11052,11126.121921296,537,-126
11053,11126.161891718,577,-126
11054,11126.172101388,587,-127
11055,11126.182099125,597,-126
11056,11126.192025000,607,-126
11057,11126.202097325,617,-123
11058,11126.242092129,657,-123
11059,11126.247062705,662,-124
11060,11126.252000257,667,-125
11061,11126.257079526,672,-121
11062,11126.262054886,677,-122
11063,11126.267059413,682,-123
11064,11126.272091666,687,-124
11065,11126.277057561,692,-125
11066,11126.282077057,697,-126
11067,11126.287045833,702,-127
11068,11126.292030349,707,-128
11069,11126.297085956,712,-126
11070,11126.302074331,717,-126
11071,11126.307124537,722,-127
11072,11126.312070216,727,-128
11073,11126.317070473,732,-128
11074,11126.322110493,737,-128
11075,11126.327061882,742,-128
11076,11126.332121399,747,-129
11077,11126.337061059,752,-128
11078,11126.342045164,757,-128
11079,11126.361920010,777,-129
11080,11126.401903755,817,-129
11081,11126.412027572,827,-129
11082,11126.432061676,847,-125
11083,11126.442075617,857,-125
11084,11126.477099434,892,-123
11085,11126.482085390,897,-122
11086,11126.487066975,902,-123
11087,11126.492023765,907,-124
11088,11126.497077726,912,-123
11089,11126.502071347,917,-124
11090,11126.507086213,922,-125
11091,11126.512046553,927,-126
11092,11126.517057150,932,-124
11093,11126.522054115,937,-125
11094,11126.527101440,942,-126
11095,11126.532117644,947,-127
11096,11126.537090483,952,-128
11097,11126.542109362,957,-129
11098,11126.547106995,962,-130
11099,11126.552052726,967,-131
11100,11126.557102572,972,-131
11101,11126.562102726,977,-131
11102,11126.567120679,982,-128
11103,11126.577087139,992,-129
11104,11126.597088991,1012,-129
11105,11126.602094393,1017,-129
11106,11126.607078858,1022,-130
11107,11126.612038528,1027,-131
11108,11126.617107870,1032,-129
11109,11126.622068518,1037,-129
11110,11126.627085185,1042,-130
11111,11126.632093364,1047,-131
11112,11126.637086368,1052,-132
11113,11126.642070833,1057,-133
11114,11126.647061728,1062,-134
11115,11126.652061213,1067,-136
11116,11126.657042746,1072,-136
11117,11126.662092078,1077,-137
11118,11126.667085699,1082,-135
